target_id,candidate_family,positive_family,label,title_alias_score,server_alias_score,nmap_alias_score,body_alias_score,evidence_alias_score,port_score,protocol_score,http_tool_score,scan_depth_score,heuristic_score
elasticsearch_CVE-2015-1427,grafana,elasticsearch,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
elasticsearch_CVE-2015-1427,jenkins,elasticsearch,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
elasticsearch_CVE-2015-1427,jetty,elasticsearch,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
elasticsearch_CVE-2015-1427,joomla,elasticsearch,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
elasticsearch_CVE-2015-1427,nextjs,elasticsearch,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
elasticsearch_CVE-2015-1427,nexus,elasticsearch,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
elasticsearch_CVE-2015-1427,nginx,elasticsearch,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
elasticsearch_CVE-2015-1427,phpmyadmin,elasticsearch,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
elasticsearch_CVE-2015-1427,rails,elasticsearch,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
elasticsearch_CVE-2015-1427,redis,elasticsearch,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elasticsearch_CVE-2015-1427,shiro,elasticsearch,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
elasticsearch_CVE-2015-1427,solr,elasticsearch,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
elasticsearch_CVE-2015-1427,spring,elasticsearch,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
elasticsearch_CVE-2015-1427,struts2,elasticsearch,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
elasticsearch_CVE-2015-1427,thinkphp,elasticsearch,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
elasticsearch_CVE-2015-1427,tomcat,elasticsearch,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
elasticsearch_CVE-2015-1427,webmin,elasticsearch,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
flask_ssti,adminer,flask,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.08,0.22999999999999998
flask_ssti,appweb,flask,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.08,0.22999999999999998
flask_ssti,aria2,flask,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flask_ssti,couchdb,flask,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.08,0.22999999999999998
flask_ssti,druid,flask,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.08,0.22999999999999998
flask_ssti,drupal,flask,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.08,0.22999999999999998
flask_ssti,elasticsearch,flask,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.08,0.22999999999999998
flask_ssti,flask,flask,positive_family_match,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.08,2.73
flask_ssti,goahead,flask,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.08,0.22999999999999998
flask_ssti,gogs,flask,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.08,0.22999999999999998
flask_ssti,grafana,flask,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.08,0.22999999999999998
flask_ssti,jenkins,flask,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.08,0.22999999999999998
flask_ssti,jetty,flask,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.08,0.22999999999999998
flask_ssti,joomla,flask,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.08,0.22999999999999998
flask_ssti,nextjs,flask,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.08,0.22999999999999998
flask_ssti,nexus,flask,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.08,0.22999999999999998
flask_ssti,nginx,flask,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.08,0.22999999999999998
flask_ssti,phpmyadmin,flask,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.08,0.22999999999999998
flask_ssti,rails,flask,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.08,0.22999999999999998
flask_ssti,redis,flask,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flask_ssti,shiro,flask,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.08,0.22999999999999998
flask_ssti,solr,flask,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.08,0.22999999999999998
flask_ssti,spring,flask,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.08,0.22999999999999998
flask_ssti,struts2,flask,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.08,0.22999999999999998
flask_ssti,thinkphp,flask,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.08,0.22999999999999998
flask_ssti,tomcat,flask,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.08,0.22999999999999998
flask_ssti,webmin,flask,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.08,0.22999999999999998
goahead_CVE-2017-17562,adminer,goahead,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.2,1.2
goahead_CVE-2017-17562,appweb,goahead,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.2,1.2
goahead_CVE-2017-17562,aria2,goahead,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goahead_CVE-2017-17562,couchdb,goahead,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
goahead_CVE-2017-17562,druid,goahead,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
goahead_CVE-2017-17562,drupal,goahead,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.2,1.2
goahead_CVE-2017-17562,elasticsearch,goahead,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
goahead_CVE-2017-17562,flask,goahead,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
goahead_CVE-2017-17562,goahead,goahead,positive_family_match,0.0,0.0,0.0,1.0,1.0,1.0,0.25,0.15,0.2,4.600000000000001
goahead_CVE-2017-17562,gogs,goahead,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
goahead_CVE-2017-17562,grafana,goahead,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
goahead_CVE-2017-17562,jenkins,goahead,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.2,1.2
goahead_CVE-2017-17562,jetty,goahead,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.2,1.2
goahead_CVE-2017-17562,joomla,goahead,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.2,1.2
goahead_CVE-2017-17562,nextjs,goahead,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
goahead_CVE-2017-17562,nexus,goahead,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
goahead_CVE-2017-17562,nginx,goahead,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.2,1.2
goahead_CVE-2017-17562,phpmyadmin,goahead,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.2,1.2
goahead_CVE-2017-17562,rails,goahead,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
goahead_CVE-2017-17562,redis,goahead,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goahead_CVE-2017-17562,shiro,goahead,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.2,1.2
goahead_CVE-2017-17562,solr,goahead,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
goahead_CVE-2017-17562,spring,goahead,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.2,1.2
goahead_CVE-2017-17562,struts2,goahead,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.2,1.2
goahead_CVE-2017-17562,thinkphp,goahead,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.2,1.2
goahead_CVE-2017-17562,tomcat,goahead,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.2,1.2
goahead_CVE-2017-17562,webmin,goahead,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
gogs_CVE-2018-18925,adminer,gogs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
gogs_CVE-2018-18925,appweb,gogs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
gogs_CVE-2018-18925,aria2,gogs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gogs_CVE-2018-18925,couchdb,gogs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
gogs_CVE-2018-18925,druid,gogs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
gogs_CVE-2018-18925,drupal,gogs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
gogs_CVE-2018-18925,elasticsearch,gogs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
gogs_CVE-2018-18925,flask,gogs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
gogs_CVE-2018-18925,goahead,gogs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
gogs_CVE-2018-18925,gogs,gogs,positive_family_match,1.0,0.0,0.0,1.0,1.0,1.0,0.25,0.15,0.1,7.000000000000001
gogs_CVE-2018-18925,grafana,gogs,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
gogs_CVE-2018-18925,jenkins,gogs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
gogs_CVE-2018-18925,jetty,gogs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
gogs_CVE-2018-18925,joomla,gogs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
gogs_CVE-2018-18925,nextjs,gogs,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
gogs_CVE-2018-18925,nexus,gogs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
gogs_CVE-2018-18925,nginx,gogs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
gogs_CVE-2018-18925,phpmyadmin,gogs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
gogs_CVE-2018-18925,rails,gogs,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
gogs_CVE-2018-18925,redis,gogs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gogs_CVE-2018-18925,shiro,gogs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
gogs_CVE-2018-18925,solr,gogs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
gogs_CVE-2018-18925,spring,gogs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
gogs_CVE-2018-18925,struts2,gogs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
gogs_CVE-2018-18925,thinkphp,gogs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
gogs_CVE-2018-18925,tomcat,gogs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
gogs_CVE-2018-18925,webmin,gogs,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
grafana_CVE-2021-43798,adminer,grafana,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
grafana_CVE-2021-43798,appweb,grafana,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
grafana_CVE-2021-43798,aria2,grafana,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grafana_CVE-2021-43798,couchdb,grafana,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
grafana_CVE-2021-43798,druid,grafana,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
grafana_CVE-2021-43798,drupal,grafana,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
grafana_CVE-2021-43798,elasticsearch,grafana,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
grafana_CVE-2021-43798,flask,grafana,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
grafana_CVE-2021-43798,goahead,grafana,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
grafana_CVE-2021-43798,gogs,grafana,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.2,1.2
grafana_CVE-2021-43798,grafana,grafana,positive_family_match,1.0,0.0,0.0,1.0,1.0,1.0,0.25,0.15,0.2,7.100000000000001
grafana_CVE-2021-43798,jenkins,grafana,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
grafana_CVE-2021-43798,jetty,grafana,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
grafana_CVE-2021-43798,joomla,grafana,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
grafana_CVE-2021-43798,nextjs,grafana,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.2,1.2
grafana_CVE-2021-43798,nexus,grafana,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
grafana_CVE-2021-43798,nginx,grafana,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
grafana_CVE-2021-43798,phpmyadmin,grafana,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
grafana_CVE-2021-43798,rails,grafana,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.2,1.2
grafana_CVE-2021-43798,redis,grafana,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grafana_CVE-2021-43798,shiro,grafana,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
grafana_CVE-2021-43798,solr,grafana,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
grafana_CVE-2021-43798,spring,grafana,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
grafana_CVE-2021-43798,struts2,grafana,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
grafana_CVE-2021-43798,thinkphp,grafana,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
grafana_CVE-2021-43798,tomcat,grafana,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
grafana_CVE-2021-43798,webmin,grafana,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.2,0.5
jenkins_CVE-2018-1000861,adminer,jenkins,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
jenkins_CVE-2018-1000861,appweb,jenkins,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
jenkins_CVE-2018-1000861,aria2,jenkins,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jenkins_CVE-2018-1000861,couchdb,jenkins,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
jenkins_CVE-2018-1000861,druid,jenkins,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
jenkins_CVE-2018-1000861,drupal,jenkins,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
jenkins_CVE-2018-1000861,elasticsearch,jenkins,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
jenkins_CVE-2018-1000861,flask,jenkins,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
jenkins_CVE-2018-1000861,goahead,jenkins,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
jenkins_CVE-2018-1000861,gogs,jenkins,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
jenkins_CVE-2018-1000861,grafana,jenkins,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
jenkins_CVE-2018-1000861,jenkins,jenkins,positive_family_match,1.0,0.0,0.0,1.0,1.0,1.0,0.25,0.15,0.1,7.000000000000001
jenkins_CVE-2018-1000861,jetty,jenkins,negative_family,0.0,1.0,0.0,1.0,1.0,1.0,0.25,0.15,0.1,6.500000000000001
jenkins_CVE-2018-1000861,joomla,jenkins,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
jenkins_CVE-2018-1000861,nextjs,jenkins,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
jenkins_CVE-2018-1000861,nexus,jenkins,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
jenkins_CVE-2018-1000861,nginx,jenkins,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
jenkins_CVE-2018-1000861,phpmyadmin,jenkins,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
jenkins_CVE-2018-1000861,rails,jenkins,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
jenkins_CVE-2018-1000861,redis,jenkins,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jenkins_CVE-2018-1000861,shiro,jenkins,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
jenkins_CVE-2018-1000861,solr,jenkins,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
jenkins_CVE-2018-1000861,spring,jenkins,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
jenkins_CVE-2018-1000861,struts2,jenkins,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
jenkins_CVE-2018-1000861,thinkphp,jenkins,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
jenkins_CVE-2018-1000861,tomcat,jenkins,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
jenkins_CVE-2018-1000861,webmin,jenkins,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
jetty_CVE-2021-28164,adminer,jetty,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
jetty_CVE-2021-28164,appweb,jetty,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
jetty_CVE-2021-28164,aria2,jetty,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jetty_CVE-2021-28164,couchdb,jetty,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
jetty_CVE-2021-28164,druid,jetty,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
jetty_CVE-2021-28164,drupal,jetty,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
jetty_CVE-2021-28164,elasticsearch,jetty,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
jetty_CVE-2021-28164,flask,jetty,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
jetty_CVE-2021-28164,goahead,jetty,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
jetty_CVE-2021-28164,gogs,jetty,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
jetty_CVE-2021-28164,grafana,jetty,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
jetty_CVE-2021-28164,jenkins,jetty,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
jetty_CVE-2021-28164,jetty,jetty,positive_family_match,0.0,1.0,1.0,1.0,1.0,1.0,0.25,0.15,0.1,8.5
jetty_CVE-2021-28164,joomla,jetty,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
jetty_CVE-2021-28164,nextjs,jetty,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
jetty_CVE-2021-28164,nexus,jetty,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
jetty_CVE-2021-28164,nginx,jetty,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
jetty_CVE-2021-28164,phpmyadmin,jetty,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
jetty_CVE-2021-28164,rails,jetty,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
jetty_CVE-2021-28164,redis,jetty,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jetty_CVE-2021-28164,shiro,jetty,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
jetty_CVE-2021-28164,solr,jetty,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
jetty_CVE-2021-28164,spring,jetty,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
jetty_CVE-2021-28164,struts2,jetty,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
jetty_CVE-2021-28164,thinkphp,jetty,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
jetty_CVE-2021-28164,tomcat,jetty,negative_family,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,0.1,1.1
jetty_CVE-2021-28164,webmin,jetty,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.1,0.4
joomla_CVE-2023-23752,adminer,joomla,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.6000000000000001,0.9500000000000001
joomla_CVE-2023-23752,appweb,joomla,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.6000000000000001,0.9500000000000001
joomla_CVE-2023-23752,aria2,joomla,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joomla_CVE-2023-23752,couchdb,joomla,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.6000000000000001,0.9500000000000001
joomla_CVE-2023-23752,druid,joomla,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.6000000000000001,0.9500000000000001
joomla_CVE-2023-23752,drupal,joomla,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.6000000000000001,0.9500000000000001
joomla_CVE-2023-23752,elasticsearch,joomla,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.6000000000000001,0.9500000000000001
joomla_CVE-2023-23752,flask,joomla,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.6000000000000001,0.9500000000000001
joomla_CVE-2023-23752,goahead,joomla,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.6000000000000001,0.9500000000000001
joomla_CVE-2023-23752,gogs,joomla,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.6000000000000001,0.9500000000000001
joomla_CVE-2023-23752,grafana,joomla,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.6000000000000001,0.9500000000000001
joomla_CVE-2023-23752,jenkins,joomla,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.6000000000000001,0.9500000000000001
joomla_CVE-2023-23752,jetty,joomla,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.6000000000000001,0.9500000000000001
joomla_CVE-2023-23752,joomla,joomla,positive_family_match,0.0,0.0,0.0,1.0,1.0,0.0,0.25,0.2,0.6000000000000001,4.3500000000000005
joomla_CVE-2023-23752,nextjs,joomla,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.6000000000000001,0.9500000000000001
joomla_CVE-2023-23752,nexus,joomla,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.6000000000000001,0.9500000000000001
joomla_CVE-2023-23752,nginx,joomla,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.6000000000000001,0.9500000000000001
joomla_CVE-2023-23752,phpmyadmin,joomla,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.6000000000000001,0.9500000000000001
joomla_CVE-2023-23752,rails,joomla,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.6000000000000001,0.9500000000000001
joomla_CVE-2023-23752,redis,joomla,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joomla_CVE-2023-23752,shiro,joomla,negative_family,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.2,0.6000000000000001,1.8
joomla_CVE-2023-23752,solr,joomla,negative_family,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.6000000000000001,0.9500000000000001
